 NUM. Tp ...NombreB.. Id  # tg Plnt Nombre Gener.Area %per1 Ploa1 Pind1 PerF1 %per2 Ploa2 Pind2 PerF2 %per3 Ploa3 Pind3 PerF3 %per4 Ploa4 Pind4 PerF4 %per5 Ploa5 Pind5 PerF5 Icca
 1090  0 Planeta110   co                            1                                                                                                                            0
 1091  0 Cerromatoso1 co                            1                                                                                                                            0
 1093  0 Cerromatoso2 co                            1                                                                                                                            0
 1094  0 Uraba110     co                            1                                                                                                                            0
 1095  0 Uraba2       co                            1                                                                                                                            0
 1097  0 Ure110       co                            1                                                                                                                            0
 1102  0 Guavio2      co  1  1  213 GUAVIO          5                                                                                                                            0
 1103  0 Chivor2      co  1  1  403 CHIVOR          5                                                                                                                            0
 1103  0 Chivor2      co  2  2 2084 TERMO_JAGUEY    5                                                                                                                            0
 1103  0 Chivor2      co  3  2 2085 TERMORUBIALE    5                                                                                                                            0
 1105  0 Aguaclara1   co                            5                                                                                                                            0
 1107  0 Guateque115  co                            5                                                                                                                            0
 1108  0 SantaMaria1  co                            5                                                                                                                            0
 1119  0 Guavio115    co                            5                                                                                                                            0
 1121  0 Mambita115   co                            5                                                                                                                            0
 1126  0 Chinu110     co                            1                                                                                                                            0
 1128  0 RioSinu110   co                            1                                                                                                                            0
 1129  0 SierraFlor1  co                            1                                                                                                                            0
 1130  0 Toluviejo1   co                            1                                                                                                                            0
 1132  0 TierraAlta1  co                            1                                                                                                                            0
 1133  0 Boston110    co                            1                                                                                                                            0
 1134  0 Chinu1110    co                            1                                                                                                                            0
 1135  0 Coveñas110   co                            1                                                                                                                            0
 1136  0 ChinuSVS11G  co                            1                                                                                                                            0
 1137  0 Magangue110  co                            1                                                                                                                            0
 1138  0 Monteria110  co                            1                                                                                                                            0
 1139  0 SnMarcos110  co                            1                                                                                                                            0
 1140  0 Since110     co                            1                                                                                                                            0
 1141  0 Mompox110    co                            1                                                                                                                            0
 1144  0 Copey2       co                            1                                                                                                                            0
 1146  0 Fundacion2   co                            1                                                                                                                            0
 1147  0 Cuestecita2  co                            1                                                                                                                            0
 1150  0 ElPaso110    co                            1                                                                                                                            0
 1152  0 Fundacion1   co                            1                                                                                                                            0
 1153  0 Guajira2     co  1  2 1030 GUAJIRA1        1                                                                                                                            0
 1153  0 Guajira2     co  2  2 1031 GUAJ1GAS        1                                                                                                                            0
 1153  0 Guajira2     co  3  2 1033 GUAJIRA2        1                                                                                                                            0
 1153  0 Guajira2     co  4  2 1034 GUAJ2GAS        1                                                                                                                            0
 1154  0 RioCordoba1  co                            1                                                                                                                            0
 1156  0 SantaMarta1  co                            1                                                                                                                            0
 1157  0 SantaMarta2  co                            1                                                                                                                            0
 1158  0 Valledupar1  co                            1                                                                                                                            0
 1159  0 Valledupar2  co                            1                                                                                                                            0
 1160  0 ElBanco110   co                            1                                                                                                                            0
 1163  0 Guatapruri3  co                            1                                                                                                                            0
 1166  0 Manzanares21 co                            1                                                                                                                            0
 1167  0 Cienaga110   co                            1                                                                                                                            0
 1171  0 CodazziGCM1  co                            1                                                                                                                            0
 1172  0 Libertad110  co                            1                                                                                                                            0
 1173  0 Maicao110    co                            1                                                                                                                            0
 1174  0 Riohacha110  co                            1                                                                                                                            0
 1175  0 SanJuan110   co                            1                                                                                                                            0
 1181  0 Cuestecitas1 co                            1                                                                                                                            0
 1182  0 Gaira110     co                            1                                                                                                                            0
 1183  0 LaJagua110   co                            1                                                                                                                            0
 1184  0 MinaInter1   co                            1                                                                                                                            0
 1187  0 Valledupar3  co                            1                                                                                                                            0
 1191  0 Doncello1    co                            6                                                                                                                            0
 1192  0 Oriente1     co                            6                                                                                                                            0
 1193  0 Mojana1      co                            1                                                                                                                            0
 1194  0 Palmaseca1   co                            6                                                                                                                            0
 1195  0 Gualanday1   co                            6                                                                                                                            0
 1196  0 Wilches1     co                            4                                                                                                                            0
 1197  0 Aguazul1     co                            5                                                                                                                            0
 1198  0 Hidroituang1 co                            3                                                                                                                            0
 1199  0 Bosque2      co                            1                                                                                                                            0
 1200  0 BolivarBosq2 co                            1                                                                                                                            0
 1201  0 BosqueTerne2 co                            1                                                                                                                            0
 1204  0 Chinu3/1     co                            1                                                                                                                            0
 1205  0 Sogamoso5    co                            4                                                                                                                            0
 1206  0 Sogamoso2    co  1  1  508 SOGAMOSO        4                                                                                                                            0
 1209  0 Corocora2    co                            5                                                                                                                            0
 1210  0 Rubiales2    co                            5                                                                                                                            0
 1212  0 Jaguey2      co                            5                                                                                                                            0
 1213  0 Termocol2    co  1  2 2080 TERMONORTE      1                                                                                                                            0
 1217  0 Palenque2    co                            4                                                                                                                            0
 1218  0 Guapi1       co                            6                                                                                                                            0
 1219  0 Olaya1       co                            6                                                                                                                            0
 1220  0 AlferezII1   co                            6                                                                                                                            0
 1223  0 GecelcaIII1  co  1  2 2046 TC_GECELCA3     1                                                                                                                            0
 1223  0 GecelcaIII1  co  2  2 2045 TC_GECELCA32    1                                                                                                                            0
 1229  0 NvaEsperanz2 co                            5                                                                                                                            0
 1230  0 NvaEsperanz5 co                            5                                                                                                                            0
 1232  0 Armenia2     co                            6                                                                                                                            0
 1234  0 Alferez2     co                            6                                                                                                                            0
 1237  0 NvaEsperanz1 co                            5                                                                                                                            0
 1239  0 Drummond5    co                            1                                                                                                                            0
 1240  0 Ecopetrol2   co                            4                                                                                                                            0
 1243  0 Amoya1       co  1  1  499 AMOYA           6                                                                                                                            0
 1245  0 Campobonito1 co                            5                                                                                                                            0
 1246  0 GranSabana1  co                            5                                                                                                                            0
 1247  0 JuanMina1    co                            1                                                                                                                            0
 1253  0 Quimbo2      co  1  1  399 EL QUIMBO       6                                                                                                                            0
 1262  0 Araguaney1   co                            4                                                                                                                            0
 1265  0 Manzanillo6  co                            1                                                                                                                            0
 1268  0 Norte2       co                            5                                                                                                                            0
 1269  0 ChivorII2    co                            5                                                                                                                            0
 1270  0 Norte5       co                            5                                                                                                                            0
 1272  0 Guayabal2    co                            3                                                                                                                            0
 1274  0 Caracoli1    co                            1                                                                                                                            0
 1276  0 Caracoli2    co                            1                                                                                                                            0
 1282  0 Monteria2    co                            1                                                                                                                            0
 1286  0 Suria2       co                            5                                                                                                                            0
 1289  0 Norte1       co                            5                                                                                                                            0
 1293  0 Ituango5     co  1  1  509 PESCADERO       3                                                                                                                            0
 1298  0 Medellin5    co                            3                                                                                                                            0
 1300  0 Medellin2    co                            3                                                                                                                            0
 1302  0 Alferez5     co                            3                                                                                                                            0
 1304  0 DrumondT2    co                            1                                                                                                                            0
 1305  0 Cuestecitas5 co                            1                                                                                                                            0
 1747  0 POMASQUI230  ec  1  2 3098 ECUIMPCOL2      7                                                                                                                            0
 1750  0 NODOFIC      ec                            7                                                                                                                            0
 1306  0 SanJuan220   co                            1                                                                                                                            0
  884  0 ElRio220     co                            1                                                                                                                            0
  885  0 Toluviejo2   co                            1                                                                                                                            0
  886  0 Chinu220     co  1  2 2083 PW-CON3         1                                                                                                                            0
  886  0 Chinu220     co  2  2 2088 ELTESORITO      1                                                                                                                            0
  887  0 NvSiete2     co                            3                                                                                                                            0
  888  0 SnLorenzo220 co                            3                                                                                                                            0
  889  0 Colectora500 co                            1                                                                                                                            0
  890  0 LaPaz230     co                            4                                                                                                                            0
  891  0 Alcaravan230 co                            4                                                                                                                            0
  892  0 Acaravan110  co                            4                                                                                                                            0
 1307  0 Cerete1      co                            1                                                                                                                            0
 1308  0 Hispania220  co                            3                                                                                                                            0
 1309  0 Salamina230  co                            6                                                                                                                            0
 1310  0 Pacifico220  co  1  2 2102 TERMOSOLO1      6                                                                                                                            0
 1310  0 Pacifico220  co  2  2 2103 TERMOSOLO2      6                                                                                                                            0
