!BCod ..Bus.Name.. LCod dd/mm/yyyy Llev ..Load.. Icca
  265 Ayacucho115     1 01/01/1970    3     4.97    0
  265 Ayacucho115     1 01/01/1970    4     5.72    0
  265 Ayacucho115     1 01/01/1970    5     5.67    0
  266 Convencion1     1 01/01/1970    1     4.51    0
  266 Convencion1     1 01/01/1970    2     2.33    0
  266 Convencion1     1 01/01/1970    3     2.41    0
  266 Convencion1     1 01/01/1970    4     1.87    0
  266 Convencion1     1 01/01/1970    5      1.7    0
  267 Ocaña115        1 01/01/1970    1    14.75    0
  267 Ocaña115        1 01/01/1970    2    10.25    0
  267 Ocaña115        1 01/01/1970    3    10.82    0
  267 Ocaña115        1 01/01/1970    4     7.78    0
  267 Ocaña115        1 01/01/1970    5     6.34    0
  268 Insula115       1 01/01/1970    1    93.87    0
  268 Insula115       1 01/01/1970    2    90.87    0
  268 Insula115       1 01/01/1970    3    89.39    0
  268 Insula115       1 01/01/1970    4    73.41    0
  268 Insula115       1 01/01/1970    5    64.64    0
  269 Diaco115      501 01/01/1970    1    25.17    0
  269 Diaco115      501 01/01/1970    2    25.17    0
  269 Diaco115      501 01/01/1970    3    25.17    0
  269 Diaco115      501 01/01/1970    4    25.17    0
  269 Diaco115      501 01/01/1970    5    25.17    0
  270 Duitama115      1 01/01/1970    1    18.77    0
  270 Duitama115      1 01/01/1970    2     15.9    0
  270 Duitama115      1 01/01/1970    3    16.75    0
  270 Duitama115      1 01/01/1970    4    13.03    0
  270 Duitama115      1 01/01/1970    5    11.87    0
  271 FloridaESSA1    1 01/01/1970    1    45.01    0
  271 FloridaESSA1    1 01/01/1970    2    39.97    0
  271 FloridaESSA1    1 01/01/1970    3    34.44    0
  271 FloridaESSA1    1 01/01/1970    4    34.87    0
  271 FloridaESSA1    1 01/01/1970    5    25.88    0
  272 SnMateo115      1 01/01/1970    1    68.72    0
  272 SnMateo115      1 01/01/1970    2    67.06    0
  272 SnMateo115      1 01/01/1970    3    66.04    0
  272 SnMateo115      1 01/01/1970    4    57.41    0
  272 SnMateo115      1 01/01/1970    5    49.02    0
  273 Aguachica1      1 01/01/1970    1    14.67    0
  273 Aguachica1      1 01/01/1970    2    11.94    0
  273 Aguachica1      1 01/01/1970    3    11.46    0
  273 Aguachica1      1 01/01/1970    4    12.45    0
  273 Aguachica1      1 01/01/1970    5    11.38    0
  274 Palos115        1 01/01/1970    1    40.22    0
  274 Palos115        1 01/01/1970    2    38.45    0
  274 Palos115        1 01/01/1970    3    36.15    0
  274 Palos115        1 01/01/1970    4      28.    0
  274 Palos115        1 01/01/1970    5    25.89    0
  276 SanGil115       1 01/01/1970    1    26.79    0
  276 SanGil115       1 01/01/1970    2    19.76    0
  276 SanGil115       1 01/01/1970    3    18.95    0
  276 SanGil115       1 01/01/1970    4    14.19    0
  276 SanGil115       1 01/01/1970    5    12.32    0
  277 Boavita115      1 01/01/1970    1     3.98    0
  277 Boavita115      1 01/01/1970    2     2.73    0
  277 Boavita115      1 01/01/1970    3     2.75    0
  277 Boavita115      1 01/01/1970    4     2.41    0
  277 Boavita115      1 01/01/1970    5     2.06    0
  278 Ramada115       1 01/01/1970    1    19.55    0
  278 Ramada115       1 01/01/1970    2    13.99    0
  278 Ramada115       1 01/01/1970    3    15.51    0
  278 Ramada115       1 01/01/1970    4    10.43    0
  278 Ramada115       1 01/01/1970    5     8.89    0
  279 Yopal115        1 01/01/1970    1    36.21    0
  279 Yopal115        1 01/01/1970    2    33.96    0
  279 Yopal115        1 01/01/1970    3    32.23    0
  279 Yopal115        1 01/01/1970    4    27.13    0
  279 Yopal115        1 01/01/1970    5    22.68    0
  280 Sidenal115      1 01/01/1970    1    18.84    0
  280 Sidenal115      1 01/01/1970    2    16.23    0
  280 Sidenal115      1 01/01/1970    3    16.09    0
  280 Sidenal115      1 01/01/1970    4    20.49    0
  280 Sidenal115      1 01/01/1970    5    17.04    0
  281 PazdeAripor1    1 01/01/1970    1     6.35    0
  281 PazdeAripor1    1 01/01/1970    2     4.24    0
  281 PazdeAripor1    1 01/01/1970    3     4.66    0
  281 PazdeAripor1    1 01/01/1970    4      4.5    0
  281 PazdeAripor1    1 01/01/1970    5     3.56    0
  284 CLimon2       501 01/01/1970    1    79.54    0
  284 CLimon2       501 01/01/1970    2    79.54    0
  284 CLimon2       501 01/01/1970    3    79.54    0
  284 CLimon2       501 01/01/1970    4    79.54    0
  284 CLimon2       501 01/01/1970    5    79.54    0
  301 Realminas1      1 01/01/1970    1     57.4    0
  301 Realminas1      1 01/01/1970    2    60.19    0
  301 Realminas1      1 01/01/1970    3    55.89    0
  301 Realminas1      1 01/01/1970    4    34.93    0
  301 Realminas1      1 01/01/1970    5    29.78    0
  302 SabanadeTor1    1 01/01/1970    1      9.1    0
  302 SabanadeTor1    1 01/01/1970    2     7.59    0
  302 SabanadeTor1    1 01/01/1970    3     6.72    0
  302 SabanadeTor1    1 01/01/1970    4     7.41    0
  302 SabanadeTor1    1 01/01/1970    5     6.76    0
  303 SnAlberto1      1 01/01/1970    1    10.75    0
  303 SnAlberto1      1 01/01/1970    2    10.31    0
  303 SnAlberto1      1 01/01/1970    3     9.05    0
  303 SnAlberto1      1 01/01/1970    4    10.38    0
  303 SnAlberto1      1 01/01/1970    5     8.55    0
  310 Banadia2        1 01/01/1970    1    12.06    0
  310 Banadia2        1 01/01/1970    2     7.71    0
  310 Banadia2        1 01/01/1970    3     6.27    0
  310 Banadia2        1 01/01/1970    4      5.3    0
  310 Banadia2        1 01/01/1970    5     5.18    0
  314 Cimitarra1      1 01/01/1970    1     8.89    0
  314 Cimitarra1      1 01/01/1970    2     7.14    0
  314 Cimitarra1      1 01/01/1970    3     6.47    0
  314 Cimitarra1      1 01/01/1970    4     6.56    0
  314 Cimitarra1      1 01/01/1970    5     6.18    0
  318 Samore2         1 01/01/1970    1     0.62    0
  318 Samore2         1 01/01/1970    2     0.35    0
  318 Samore2         1 01/01/1970    3     0.31    0
  318 Samore2         1 01/01/1970    4     0.25    0
  318 Samore2         1 01/01/1970    5     0.25    0
  319 Tibu115         1 01/01/1970    1     7.34    0
  319 Tibu115         1 01/01/1970    2     6.48    0
  319 Tibu115         1 01/01/1970    3     6.15    0
  319 Tibu115         1 01/01/1970    4      6.7    0
  319 Tibu115         1 01/01/1970    5      6.4    0
  320 Toledo2         1 01/01/1970    1    12.09    0
  320 Toledo2         1 01/01/1970    2     7.85    0
  320 Toledo2         1 01/01/1970    3     7.91    0
  320 Toledo2         1 01/01/1970    4     6.47    0
  320 Toledo2         1 01/01/1970    5     5.58    0
  321 Zulia115        1 01/01/1970    1     3.48    0
  321 Zulia115        1 01/01/1970    2     2.59    0
  321 Zulia115        1 01/01/1970    3     2.32    0
  321 Zulia115        1 01/01/1970    4     3.11    0
  321 Zulia115        1 01/01/1970    5     2.87    0
  331 Guaca2          1 01/01/1970    1    25.42    0
  331 Guaca2          1 01/01/1970    2    23.15    0
  331 Guaca2          1 01/01/1970    3    22.91    0
  331 Guaca2          1 01/01/1970    4    16.22    0
  331 Guaca2          1 01/01/1970    5    14.16    0
  383 Prado115        1 01/01/1970    1    19.55    0
  383 Prado115        1 01/01/1970    2    17.62    0
  383 Prado115        1 01/01/1970    3    17.15    0
  383 Prado115        1 01/01/1970    4     13.8    0
  383 Prado115        1 01/01/1970    5    12.97    0
  386 Cajamarca1      1 01/01/1970    1     1.51    0
  386 Cajamarca1      1 01/01/1970    2     1.22    0
  386 Cajamarca1      1 01/01/1970    3     1.18    0
  386 Cajamarca1      1 01/01/1970    4     1.05    0
  386 Cajamarca1      1 01/01/1970    5     0.96    0
  387 Diamante115     1 01/01/1970    1    21.99    0
  387 Diamante115     1 01/01/1970    2    21.66    0
  387 Diamante115     1 01/01/1970    3    20.74    0
  387 Diamante115     1 01/01/1970    4    13.39    0
  387 Diamante115     1 01/01/1970    5    19.09    0
  390 Papayo115       1 01/01/1970    1    75.62    0
  390 Papayo115       1 01/01/1970    2    74.81    0
  390 Papayo115       1 01/01/1970    3    70.44    0
  390 Papayo115       1 01/01/1970    4    54.65    0
  390 Papayo115       1 01/01/1970    5    46.16    0
  395 Lanceros115     1 01/01/1970    1    77.95    0
  395 Lanceros115     1 01/01/1970    2    74.79    0
  395 Lanceros115     1 01/01/1970    3    67.27    0
  395 Lanceros115     1 01/01/1970    4    64.67    0
  395 Lanceros115     1 01/01/1970    5    53.01    0
  409 Pance115        1 01/01/1970    1    65.89    0
  409 Pance115        1 01/01/1970    2    66.04    0
  409 Pance115        1 01/01/1970    3    62.58    0
  409 Pance115        1 01/01/1970    4    49.42    0
  409 Pance115        1 01/01/1970    5    41.17    0
  416 Termoyumbo1     1 01/01/1970    1    34.42    0
  416 Termoyumbo1     1 01/01/1970    2    41.19    0
  416 Termoyumbo1     1 01/01/1970    3    41.96    0
  416 Termoyumbo1     1 01/01/1970    4     33.9    0
  416 Termoyumbo1     1 01/01/1970    5    33.29    0
  418 Aguablanca1     1 01/01/1970    1    46.71    0
  418 Aguablanca1     1 01/01/1970    2    35.36    0
  418 Aguablanca1     1 01/01/1970    3    30.54    0
  418 Aguablanca1     1 01/01/1970    4    32.02    0
  418 Aguablanca1     1 01/01/1970    5    23.52    0
  419 Juanchito1      1 01/01/1970    1    82.97    0
  419 Juanchito1      1 01/01/1970    2    89.93    0
  419 Juanchito1      1 01/01/1970    3    84.07    0
  419 Juanchito1      1 01/01/1970    4    63.71    0
  419 Juanchito1      1 01/01/1970    5    52.08    0
  420 Melendez115     1 01/01/1970    1    87.75    0
  420 Melendez115     1 01/01/1970    2    96.31    0
  420 Melendez115     1 01/01/1970    3    86.26    0
  420 Melendez115     1 01/01/1970    4    68.08    0
  420 Melendez115     1 01/01/1970    5    55.29    0
  421 PapelCauca1     1 01/01/1970    1     11.2    0
  421 PapelCauca1     1 01/01/1970    2     9.75    0
  421 PapelCauca1     1 01/01/1970    3    10.84    0
  421 PapelCauca1     1 01/01/1970    4    10.31    0
  421 PapelCauca1     1 01/01/1970    5    10.54    0
  422 BMalaga115      1 01/01/1970    1     1.54    0
  422 BMalaga115      1 01/01/1970    2     1.91    0
  422 BMalaga115      1 01/01/1970    3     1.75    0
  422 BMalaga115      1 01/01/1970    4     1.35    0
  422 BMalaga115      1 01/01/1970    5     1.19    0
  423 Pailon115       1 01/01/1970    1    18.52    0
  423 Pailon115       1 01/01/1970    2    15.27    0
  423 Pailon115       1 01/01/1970    3    13.87    0
  423 Pailon115       1 01/01/1970    4    11.99    0
  423 Pailon115       1 01/01/1970    5     9.02    0
  425 Chipichape1     1 01/01/1970    1    60.76    0
  425 Chipichape1     1 01/01/1970    2    86.75    0
  425 Chipichape1     1 01/01/1970    3    83.41    0
  425 Chipichape1     1 01/01/1970    4    51.59    0
  425 Chipichape1     1 01/01/1970    5    45.56    0
  426 Buga115         1 01/01/1970    1    28.45    0
  426 Buga115         1 01/01/1970    2    29.99    0
  426 Buga115         1 01/01/1970    3    28.81    0
  426 Buga115         1 01/01/1970    4    23.31    0
  426 Buga115         1 01/01/1970    5    20.38    0
  427 Campiña115      1 01/01/1970    1     6.14    0
  427 Campiña115      1 01/01/1970    2     8.72    0
  427 Campiña115      1 01/01/1970    3     6.81    0
  427 Campiña115      1 01/01/1970    4     4.32    0
  427 Campiña115      1 01/01/1970    5     3.45    0
  428 CodazziEPSA1    1 01/01/1970    1     9.05    0
  428 CodazziEPSA1    1 01/01/1970    2     7.27    0
  428 CodazziEPSA1    1 01/01/1970    3     6.54    0
  428 CodazziEPSA1    1 01/01/1970    4     6.15    0
  428 CodazziEPSA1    1 01/01/1970    5     4.77    0
  429 Palmira115      1 01/01/1970    1    34.27    0
  429 Palmira115      1 01/01/1970    2    36.71    0
  429 Palmira115      1 01/01/1970    3    33.99    0
  429 Palmira115      1 01/01/1970    4    25.11    0
  429 Palmira115      1 01/01/1970    5    20.66    0
  430 Guachal115      1 01/01/1970    1    30.18    0
  430 Guachal115      1 01/01/1970    2    30.18    0
  430 Guachal115      1 01/01/1970    3    30.18    0
  430 Guachal115      1 01/01/1970    4    30.18    0
  430 Guachal115      1 01/01/1970    5    30.18    0
  432 LaUnion115      1 01/01/1970    1    12.55    0
  432 LaUnion115      1 01/01/1970    2    11.58    0
  432 LaUnion115      1 01/01/1970    3    10.85    0
  432 LaUnion115      1 01/01/1970    4     8.67    0
  432 LaUnion115      1 01/01/1970    5     7.42    0
  433 Zarzal115       1 01/01/1970    1    21.55    0
  433 Zarzal115       1 01/01/1970    2    20.76    0
  433 Zarzal115       1 01/01/1970    3    19.88    0
  433 Zarzal115       1 01/01/1970    4    15.31    0
  433 Zarzal115       1 01/01/1970    5     13.7    0
  434 Sucromiles1     1 01/01/1970    1     6.54    0
  434 Sucromiles1     1 01/01/1970    2     5.83    0
  434 Sucromiles1     1 01/01/1970    3     6.07    0
  434 Sucromiles1     1 01/01/1970    4     5.65    0
  434 Sucromiles1     1 01/01/1970    5     6.05    0
  436 Cartago115      1 01/01/1970    1    24.63    0
  436 Cartago115      1 01/01/1970    2    23.64    0
  436 Cartago115      1 01/01/1970    3    22.66    0
  436 Cartago115      1 01/01/1970    4    18.72    0
  436 Cartago115      1 01/01/1970    5    15.76    0
  450 Tulua115        1 01/01/1970    1     8.67    0
  450 Tulua115        1 01/01/1970    2     8.44    0
  450 Tulua115        1 01/01/1970    3     7.93    0
  450 Tulua115        1 01/01/1970    4     6.93    0
  450 Tulua115        1 01/01/1970    5     6.26    0
  451 Bventura115     1 01/01/1970    1    17.48    0
  451 Bventura115     1 01/01/1970    2    18.81    0
  451 Bventura115     1 01/01/1970    3    18.59    0
  451 Bventura115     1 01/01/1970    4    13.85    0
  451 Bventura115     1 01/01/1970    5    11.53    0
  452 Calima115       1 01/01/1970    1     9.06    0
  452 Calima115       1 01/01/1970    2     7.61    0
  452 Calima115       1 01/01/1970    3     7.39    0
  452 Calima115       1 01/01/1970    4     6.25    0
  452 Calima115       1 01/01/1970    5     5.48    0
  453 CandelVlle1     1 01/01/1970    1    29.75    0
  453 CandelVlle1     1 01/01/1970    2     31.5    0
  453 CandelVlle1     1 01/01/1970    3    30.14    0
  453 CandelVlle1     1 01/01/1970    4    22.48    0
  453 CandelVlle1     1 01/01/1970    5    19.97    0
  454 Cerrito115      1 01/01/1970    1    16.58    0
  454 Cerrito115      1 01/01/1970    2    15.82    0
  454 Cerrito115      1 01/01/1970    3    15.28    0
  454 Cerrito115      1 01/01/1970    4      13.    0
  454 Cerrito115      1 01/01/1970    5    11.63    0
  455 SanLuis115      1 01/01/1970    1    85.69    0
  455 SanLuis115      1 01/01/1970    2    94.14    0
  455 SanLuis115      1 01/01/1970    3    89.29    0
  455 SanLuis115      1 01/01/1970    4    71.61    0
  455 SanLuis115      1 01/01/1970    5    60.58    0
  456 SnAntonioVa1    1 01/01/1970    1    65.43    0
  456 SnAntonioVa1    1 01/01/1970    2    78.71    0
  456 SnAntonioVa1    1 01/01/1970    3    74.69    0
  456 SnAntonioVa1    1 01/01/1970    4    49.62    0
  456 SnAntonioVa1    1 01/01/1970    5    40.01    0
  461 Salvajina2      1 01/01/1970    1     0.23    0
  461 Salvajina2      1 01/01/1970    2     0.22    0
  461 Salvajina2      1 01/01/1970    3     0.24    0
  461 Salvajina2      1 01/01/1970    4     0.24    0
  461 Salvajina2      1 01/01/1970    5     0.24    0
  609 Noroeste115     1 01/01/1970    1    36.29    0
  609 Noroeste115     1 01/01/1970    2    33.04    0
  609 Noroeste115     1 01/01/1970    3     32.7    0
  609 Noroeste115     1 01/01/1970    4    23.15    0
  609 Noroeste115     1 01/01/1970    5    20.21    0
  612 Torca115        1 01/01/1970    1    36.93    0
  612 Torca115        1 01/01/1970    2    33.63    0
  612 Torca115        1 01/01/1970    3    33.28    0
  612 Torca115        1 01/01/1970    4    23.56    0
  612 Torca115        1 01/01/1970    5    20.57    0
  616 Tunal2          1 01/01/1970    1    26.46    0
  616 Tunal2          1 01/01/1970    2     24.1    0
  616 Tunal2          1 01/01/1970    3    23.85    0
  616 Tunal2          1 01/01/1970    4    16.88    0
  616 Tunal2          1 01/01/1970    5    14.74    0
  617 SnMateoEEB2     1 01/01/1970    1    80.41    0
  617 SnMateoEEB2     1 01/01/1970    2    73.22    0
  617 SnMateoEEB2     1 01/01/1970    3    72.47    0
  617 SnMateoEEB2     1 01/01/1970    4    51.31    0
  617 SnMateoEEB2     1 01/01/1970    5     44.8    0
  618 Chia115         1 01/01/1970    1    40.51    0
  618 Chia115         1 01/01/1970    2    36.89    0
  618 Chia115         1 01/01/1970    3    36.51    0
  618 Chia115         1 01/01/1970    4    25.85    0
  618 Chia115         1 01/01/1970    5    22.57    0
  619 ElSol115        1 01/01/1970    1    61.95    0
  619 ElSol115        1 01/01/1970    2    56.42    0
  619 ElSol115        1 01/01/1970    3    55.83    0
  619 ElSol115        1 01/01/1970    4    39.53    0
  619 ElSol115        1 01/01/1970    5    34.51    0
  620 Salitre115      1 01/01/1970    1    67.33    0
  620 Salitre115      1 01/01/1970    2    61.31    0
  620 Salitre115      1 01/01/1970    3    60.68    0
  620 Salitre115      1 01/01/1970    4    42.96    0
  620 Salitre115      1 01/01/1970    5    37.51    0
  621 Suba115         1 01/01/1970    1    47.29    0
  621 Suba115         1 01/01/1970    2    43.07    0
  621 Suba115         1 01/01/1970    3    42.62    0
  621 Suba115         1 01/01/1970    4    30.18    0
  621 Suba115         1 01/01/1970    5    26.35    0
  622 FloridaCOD1     1 01/01/1970    1     60.2    0
  622 FloridaCOD1     1 01/01/1970    2    54.82    0
  622 FloridaCOD1     1 01/01/1970    3    54.26    0
  622 FloridaCOD1     1 01/01/1970    4    38.41    0
  622 FloridaCOD1     1 01/01/1970    5    33.54    0
  623 Tibabuyes1      1 01/01/1970    1    67.48    0
  623 Tibabuyes1      1 01/01/1970    2    61.45    0
  623 Tibabuyes1      1 01/01/1970    3    60.81    0
  623 Tibabuyes1      1 01/01/1970    4    43.05    0
  623 Tibabuyes1      1 01/01/1970    5    37.59    0
  624 Colegio115      1 01/01/1970    1     8.21    0
  624 Colegio115      1 01/01/1970    2     7.47    0
  624 Colegio115      1 01/01/1970    3      7.4    0
  624 Colegio115      1 01/01/1970    4     5.24    0
  624 Colegio115      1 01/01/1970    5     4.57    0
  625 Fontibon115     1 01/01/1970    1   102.55    0
  625 Fontibon115     1 01/01/1970    2    93.39    0
  625 Fontibon115     1 01/01/1970    3    92.42    0
  625 Fontibon115     1 01/01/1970    4    65.43    0
  625 Fontibon115     1 01/01/1970    5    57.13    0
  626 Bosa115         1 01/01/1970    1    69.29    0
  626 Bosa115         1 01/01/1970    2     63.1    0
  626 Bosa115         1 01/01/1970    3    62.45    0
  626 Bosa115         1 01/01/1970    4    44.21    0
  626 Bosa115         1 01/01/1970    5     38.6    0
  628 Techo115        1 01/01/1970    1    65.02    0
  628 Techo115        1 01/01/1970    2    59.21    0
  628 Techo115        1 01/01/1970    3     58.6    0
  628 Techo115        1 01/01/1970    4    41.49    0
  628 Techo115        1 01/01/1970    5    36.22    0
  629 Calle67115      1 01/01/1970    1    52.33    0
  629 Calle67115      1 01/01/1970    2    47.65    0
  629 Calle67115      1 01/01/1970    3    47.16    0
  629 Calle67115      1 01/01/1970    4    33.39    0
  629 Calle67115      1 01/01/1970    5    29.15    0
  630 LaPaz115        1 01/01/1970    1    64.64    0
  630 LaPaz115        1 01/01/1970    2    58.86    0
  630 LaPaz115        1 01/01/1970    3    58.26    0
  630 LaPaz115        1 01/01/1970    4    41.24    0
  630 LaPaz115        1 01/01/1970    5    36.01    0
  631 Castellana1     1 01/01/1970    1    53.48    0
  631 Castellana1     1 01/01/1970    2     48.7    0
  631 Castellana1     1 01/01/1970    3     48.2    0
  631 Castellana1     1 01/01/1970    4    34.12    0
  631 Castellana1     1 01/01/1970    5    29.79    0
  632 DiacoCOD115     1 01/01/1970    1     1.89    0
  632 DiacoCOD115     1 01/01/1970    2     1.89    0
  632 DiacoCOD115     1 01/01/1970    3      1.9    0
  632 DiacoCOD115     1 01/01/1970    4      1.9    0
  632 DiacoCOD115     1 01/01/1970    5      1.9    0
  633 Chicala115      1 01/01/1970    1    73.96    0
  633 Chicala115      1 01/01/1970    2    67.35    0
  633 Chicala115      1 01/01/1970    3    66.66    0
  633 Chicala115      1 01/01/1970    4    47.19    0
  633 Chicala115      1 01/01/1970    5     41.2    0
  634 Usme115         1 01/01/1970    1     43.2    0
  634 Usme115         1 01/01/1970    2    39.34    0
  634 Usme115         1 01/01/1970    3    38.93    0
  634 Usme115         1 01/01/1970    4    27.56    0
  634 Usme115         1 01/01/1970    5    24.06    0
  635 Calle1115       1 01/01/1970    1    29.59    0
  635 Calle1115       1 01/01/1970    2    26.94    0
  635 Calle1115       1 01/01/1970    3    26.66    0
  635 Calle1115       1 01/01/1970    4    18.88    0
  635 Calle1115       1 01/01/1970    5    16.48    0
  636 Concordia1      1 01/01/1970    1    20.75    0
  636 Concordia1      1 01/01/1970    2     18.9    0
  636 Concordia1      1 01/01/1970    3     18.7    0
  636 Concordia1      1 01/01/1970    4    13.24    0
  636 Concordia1      1 01/01/1970    5    11.56    0
  637 TermoZipa1      1 01/01/1970    1    55.57    0
  637 TermoZipa1      1 01/01/1970    2    50.61    0
  637 TermoZipa1      1 01/01/1970    3    50.08    0
  637 TermoZipa1      1 01/01/1970    4    35.46    0
  637 TermoZipa1      1 01/01/1970    5    30.96    0
  638 Zipaquira1      1 01/01/1970    1     23.7    0
  638 Zipaquira1      1 01/01/1970    2    21.58    0
  638 Zipaquira1      1 01/01/1970    3    21.36    0
  638 Zipaquira1      1 01/01/1970    4    15.12    0
  638 Zipaquira1      1 01/01/1970    5     13.2    0
  639 Caqueza115      1 01/01/1970    1     9.02    0
  639 Caqueza115      1 01/01/1970    2     8.21    0
  639 Caqueza115      1 01/01/1970    3     8.13    0
  639 Caqueza115      1 01/01/1970    4     5.75    0
  639 Caqueza115      1 01/01/1970    5     5.02    0
  640 Veraguas115     1 01/01/1970    1    44.65    0
  640 Veraguas115     1 01/01/1970    2    40.66    0
  640 Veraguas115     1 01/01/1970    3    40.24    0
  640 Veraguas115     1 01/01/1970    4    28.49    0
  640 Veraguas115     1 01/01/1970    5    24.87    0
  641 Muzu115         1 01/01/1970    1    55.57    0
  641 Muzu115         1 01/01/1970    2    50.61    0
  641 Muzu115         1 01/01/1970    3    50.08    0
  641 Muzu115         1 01/01/1970    4    35.46    0
  641 Muzu115         1 01/01/1970    5    30.96    0
  642 Muña1115        1 01/01/1970    1    36.46    0
  642 Muña1115        1 01/01/1970    2     33.2    0
  642 Muña1115        1 01/01/1970    3    32.86    0
  642 Muña1115        1 01/01/1970    4    23.26    0
  642 Muña1115        1 01/01/1970    5    20.31    0
  643 SnCarlosEEB1    1 01/01/1970    1    26.56    0
  643 SnCarlosEEB1    1 01/01/1970    2    24.18    0
  643 SnCarlosEEB1    1 01/01/1970    3    23.93    0
  643 SnCarlosEEB1    1 01/01/1970    4    16.94    0
  643 SnCarlosEEB1    1 01/01/1970    5    14.79    0
  644 Muña3115        1 01/01/1970    1     7.57    0
  644 Muña3115        1 01/01/1970    2     6.89    0
  644 Muña3115        1 01/01/1970    3     6.82    0
  644 Muña3115        1 01/01/1970    4     4.83    0
  644 Muña3115        1 01/01/1970    5     4.21    0
  644 Muña3115      501 01/01/1970    1     7.57    0
  644 Muña3115      501 01/01/1970    2     6.89    0
  644 Muña3115      501 01/01/1970    3     6.82    0
  644 Muña3115      501 01/01/1970    4     4.83    0
  644 Muña3115      501 01/01/1970    5     4.21    0
  645 Peldar115       1 01/01/1970    1      8.6    0
  645 Peldar115       1 01/01/1970    2      8.6    0
  645 Peldar115       1 01/01/1970    3      8.6    0
  645 Peldar115       1 01/01/1970    4     8.56    0
  645 Peldar115       1 01/01/1970    5      8.6    0
  647 Sesquile115     1 01/01/1970    1    28.41    0
  647 Sesquile115     1 01/01/1970    2    25.87    0
  647 Sesquile115     1 01/01/1970    3    25.61    0
  647 Sesquile115     1 01/01/1970    4    18.13    0
  647 Sesquile115     1 01/01/1970    5    15.83    0
  648 Simijaca115     1 01/01/1970    1       3.    0
  648 Simijaca115     1 01/01/1970    2     2.73    0
  648 Simijaca115     1 01/01/1970    3     2.71    0
  648 Simijaca115     1 01/01/1970    4     1.91    0
  648 Simijaca115     1 01/01/1970    5     1.67    0
  649 Ubate115        1 01/01/1970    1    24.85    0
  649 Ubate115        1 01/01/1970    2    22.63    0
  649 Ubate115        1 01/01/1970    3     22.4    0
  649 Ubate115        1 01/01/1970    4    15.85    0
  649 Ubate115        1 01/01/1970    5    13.84    0
  650 Mosquera115     1 01/01/1970    1    81.88    0
  650 Mosquera115     1 01/01/1970    2    74.56    0
  650 Mosquera115     1 01/01/1970    3    73.79    0
  650 Mosquera115     1 01/01/1970    4    52.24    0
  650 Mosquera115     1 01/01/1970    5    45.61    0
  652 VictoriaEEB1    1 01/01/1970    1    48.94    0
  652 VictoriaEEB1    1 01/01/1970    2    44.56    0
  652 VictoriaEEB1    1 01/01/1970    3     44.1    0
  652 VictoriaEEB1    1 01/01/1970    4    31.22    0
  652 VictoriaEEB1    1 01/01/1970    5    27.26    0
  655 Balsillas2      1 01/01/1970    1    19.12    0
  655 Balsillas2      1 01/01/1970    2    17.41    0
  655 Balsillas2      1 01/01/1970    3    17.23    0
  655 Balsillas2      1 01/01/1970    4     12.2    0
  655 Balsillas2      1 01/01/1970    5    10.65    0
  672 Gorgonzola7     1 01/01/1970    1    48.13    0
  672 Gorgonzola7     1 01/01/1970    2    43.83    0
  672 Gorgonzola7     1 01/01/1970    3    43.37    0
  672 Gorgonzola7     1 01/01/1970    4    30.71    0
  672 Gorgonzola7     1 01/01/1970    5    26.81    0
  673 Charquito7      1 01/01/1970    1     0.36    0
  673 Charquito7      1 01/01/1970    2     0.33    0
  673 Charquito7      1 01/01/1970    3     0.32    0
  673 Charquito7      1 01/01/1970    4     0.23    0
  673 Charquito7      1 01/01/1970    5      0.2    0
  676 SnFacon7        1 01/01/1970    1    24.64    0
  676 SnFacon7        1 01/01/1970    2    22.43    0
  676 SnFacon7        1 01/01/1970    3     22.2    0
  676 SnFacon7        1 01/01/1970    4    15.72    0
  676 SnFacon7        1 01/01/1970    5    13.72    0
  677 SnJose7         1 01/01/1970    1     8.47    0
  677 SnJose7         1 01/01/1970    2     7.71    0
  677 SnJose7         1 01/01/1970    3     7.63    0
  677 SnJose7         1 01/01/1970    4      5.4    0
  677 SnJose7         1 01/01/1970    5     4.71    0
  678 Indumil7        1 01/01/1970    1       0.    0
  678 Indumil7        1 01/01/1970    2       0.    0
  678 Indumil7        1 01/01/1970    3       0.    0
  678 Indumil7        1 01/01/1970    4       0.    0
  678 Indumil7        1 01/01/1970    5       0.    0
  682 Aranjuez115     1 01/01/1970    1    38.16    0
  682 Aranjuez115     1 01/01/1970    2    34.75    0
  682 Aranjuez115     1 01/01/1970    3    34.39    0
  682 Aranjuez115     1 01/01/1970    4    24.35    0
  682 Aranjuez115     1 01/01/1970    5    21.26    0
  683 Autopista1      1 01/01/1970    1    53.25    0
  683 Autopista1      1 01/01/1970    2    48.49    0
  683 Autopista1      1 01/01/1970    3    47.99    0
  683 Autopista1      1 01/01/1970    4    33.97    0
  683 Autopista1      1 01/01/1970    5    29.66    0
  684 Bolivia115      1 01/01/1970    1    53.97    0
  684 Bolivia115      1 01/01/1970    2    49.15    0
  684 Bolivia115      1 01/01/1970    3    48.64    0
  684 Bolivia115      1 01/01/1970    4    34.44    0
  684 Bolivia115      1 01/01/1970    5    30.07    0
  685 Calle51115      1 01/01/1970    1    31.76    0
  685 Calle51115      1 01/01/1970    2    28.92    0
  685 Calle51115      1 01/01/1970    3    28.63    0
  685 Calle51115      1 01/01/1970    4    20.27    0
